segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
Wi-Fi 干扰,GAL6,GAL,150,0.169,0.253,0.001953125,170.640625,47.0
Wi-Fi 干扰,GAL9,GAL,150,0.253,0.253,0.001953125,170.734375,46.0
Wi-Fi 干扰,GLO81,GLO,100,0.253,0.253,0.001953125,170.78125,46.0
Wi-Fi 干扰,GLO82,GLO,100,0.253,0.253,0.001953125,170.734375,42.0
Wi-Fi 干扰,GLO95,GLO,100,0.21100000000000002,0.253,0.001953125,170.78125,46.0
Wi-Fi 干扰,GLO96,GLO,100,0.21100000000000002,0.253,0.001953125,170.484375,45.0
Wi-Fi 干扰,GLO97,GLO,50,0.253,0.253,0.001953125,170.484375,38.0
Wi-Fi 干扰,GPS11,GPS,150,0.253,0.253,0.001953125,170.046875,46.0
Wi-Fi 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,87.984375,42.0
Wi-Fi 干扰,GPS20,GPS,100,0.253,0.253,0.001953125,170.59375,45.5
Wi-Fi 干扰,GPS29,GPS,100,0.253,0.253,0.001953125,93.234375,36.5
Wi-Fi 干扰,GPS30,GPS,50,0.38,0.38,0.00390625,1.6875,30.0
Wi-Fi 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,170.484375,45.0
Wi-Fi 干扰,GPS6,GPS,100,0.38,0.38,0.00390625,0.0,29.5
Wi-Fi 干扰,QZS194,QZS,130,0.38,0.38,0.00390625,2.1875,29.0
Wi-Fi 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,170.234375,45.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,169.390625,42.0
无干扰 #5,BDS1,BDS,100,0.253,0.253,0.001953125,221.046875,44.5
无干扰 #5,BDS14,BDS,100,0.253,0.253,0.001953125,117.390625,35.0
无干扰 #5,BDS2,BDS,83,0.253,0.38,0.001953125,0.09375,33.0
无干扰 #5,BDS21,BDS,150,0.253,0.253,0.001953125,218.375,40.0
无干扰 #5,BDS22,BDS,25,0.38,0.57,0.00390625,0.0,22.0
无干扰 #5,BDS3,BDS,99,0.169,0.253,0.001953125,217.09375,47.0
无干扰 #5,BDS34,BDS,100,0.3165,0.38,0.0029296875,2.78125,31.0
无干扰 #5,BDS35,BDS,150,0.253,0.253,0.001953125,217.484375,41.0
无干扰 #5,BDS4,BDS,100,0.253,0.253,0.001953125,143.578125,43.0
无干扰 #5,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,220.046875,44.5
无干扰 #5,BDS8,BDS,100,0.253,0.253,0.001953125,220.046875,42.5
无干扰 #5,BDS9,BDS,150,0.253,0.253,0.001953125,218.140625,37.0
无干扰 #5,GAL10,GAL,150,0.169,0.253,0.001953125,220.59375,48.0
无干扰 #5,GAL12,GAL,150,0.253,0.253,0.001953125,218.09375,42.0
无干扰 #5,GAL18,GAL,150,0.169,0.253,0.001953125,220.375,49.0
无干扰 #5,GAL28,GAL,150,0.253,0.253,0.001953125,220.640625,43.0
无干扰 #5,GAL36,GAL,91,0.253,0.253,0.001953125,1.0,35.0
无干扰 #5,GAL4,GAL,150,0.253,0.253,0.001953125,220.546875,47.0
无干扰 #5,GAL6,GAL,150,0.253,0.253,0.001953125,220.640625,46.0
无干扰 #5,GAL9,GAL,150,0.253,0.253,0.001953125,220.734375,46.0
无干扰 #5,GLO81,GLO,100,0.21100000000000002,0.253,0.001953125,220.78125,46.5
无干扰 #5,GLO82,GLO,100,0.253,0.253,0.001953125,220.734375,42.5
无干扰 #5,GLO95,GLO,100,0.21100000000000002,0.253,0.001953125,220.78125,46.0
无干扰 #5,GLO96,GLO,100,0.21100000000000002,0.253,0.001953125,220.484375,46.0
无干扰 #5,GLO97,GLO,50,0.253,0.253,0.001953125,6.28125,35.5
无干扰 #5,GPS11,GPS,150,0.253,0.253,0.001953125,220.046875,46.0
无干扰 #5,GPS15,GPS,100,0.253,0.253,0.001953125,137.984375,43.0
无干扰 #5,GPS20,GPS,100,0.253,0.253,0.001953125,220.59375,45.5
无干扰 #5,GPS29,GPS,100,0.253,0.253,0.001953125,114.4375,34.5
无干扰 #5,GPS30,GPS,3,0.38,0.38,0.00390625,0.0,24.0
无干扰 #5,GPS5,GPS,100,0.21100000000000002,0.253,0.001953125,220.484375,45.0
无干扰 #5,GPS6,GPS,100,0.3165,0.38,0.0029296875,1.75,30.0
无干扰 #5,QZS194,QZS,150,0.253,0.38,0.001953125,12.140625,33.0
无干扰 #5,QZS195,QZS,150,0.253,0.253,0.001953125,220.234375,46.0
无干扰 #5,QZS199,QZS,150,0.253,0.253,0.001953125,219.390625,42.0
