segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #4,GLO41,GLO,100,0.253,0.253,0.001953125,165.84375,44.5
无干扰 #4,GLO42,GLO,100,0.253,0.253,0.001953125,173.6875,46.0
无干扰 #4,GLO43,GLO,100,0.253,0.253,0.001953125,175.125,45.0
无干扰 #4,GLO52,GLO,50,0.253,0.38,0.001953125,0.828125,34.0
无干扰 #4,GLO53,GLO,100,0.253,0.253,0.001953125,170.796875,45.5
无干扰 #4,GPS10,GPS,150,0.253,0.253,0.001953125,161.28125,47.0
无干扰 #4,GPS12,GPS,100,0.253,0.253,0.001953125,180.890625,45.0
无干扰 #4,GPS13,GPS,100,0.253,0.253,0.001953125,372.234375,45.5
无干扰 #4,GPS23,GPS,150,0.253,0.253,0.001953125,141.59375,46.0
无干扰 #4,GPS24,GPS,100,0.253,0.253,0.001953125,106.234375,35.0
无干扰 #4,GPS25,GPS,150,0.253,0.253,0.001953125,211.59375,46.0
无干扰 #4,GPS28,GPS,150,0.253,0.253,0.001953125,126.9375,42.0
无干扰 #4,GPS31,GPS,100,0.253,0.253,0.001953125,2.5,34.0
无干扰 #4,GPS32,GPS,150,0.253,0.253,0.001953125,211.1875,44.0
无干扰 #4,QZS194,QZS,150,0.253,0.253,0.001953125,142.390625,44.0
无干扰 #4,QZS195,QZS,150,0.253,0.38,0.001953125,38.59375,34.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,143.28125,44.0
Wi-Fi 干扰,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,197.546875,46.0
Wi-Fi 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,281.59375,45.0
Wi-Fi 干扰,BDS12,BDS,100,0.169,0.253,0.001953125,238.9375,47.5
Wi-Fi 干扰,BDS19,BDS,150,0.169,0.253,0.001953125,199.734375,47.0
Wi-Fi 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,100.484375,39.5
Wi-Fi 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,199.640625,46.0
Wi-Fi 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,198.046875,42.0
Wi-Fi 干扰,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,197.4375,45.5
Wi-Fi 干扰,BDS36,BDS,150,0.169,0.253,0.001953125,199.734375,48.0
Wi-Fi 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,199.1875,41.0
Wi-Fi 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,197.875,44.0
Wi-Fi 干扰,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,244.140625,46.5
Wi-Fi 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,240.28125,47.0
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,212.28125,45.0
Wi-Fi 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,197.4375,43.0
Wi-Fi 干扰,GAL2,GAL,150,0.169,0.253,0.001953125,206.546875,47.0
Wi-Fi 干扰,GAL25,GAL,150,0.169,0.253,0.001953125,204.984375,47.0
Wi-Fi 干扰,GAL3,GAL,150,0.169,0.253,0.001953125,199.734375,48.0
Wi-Fi 干扰,GAL32,GAL,150,0.169,0.253,0.001953125,199.546875,48.0
Wi-Fi 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,195.78125,40.0
Wi-Fi 干扰,GLO41,GLO,100,0.253,0.253,0.001953125,235.4375,44.5
Wi-Fi 干扰,GLO42,GLO,100,0.253,0.253,0.001953125,243.28125,46.5
Wi-Fi 干扰,GLO43,GLO,100,0.253,0.253,0.001953125,244.75,42.0
Wi-Fi 干扰,GLO52,GLO,94,0.38,0.57,0.00390625,0.0,26.0
Wi-Fi 干扰,GLO53,GLO,100,0.253,0.253,0.001953125,240.390625,45.5
Wi-Fi 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,230.890625,47.0
Wi-Fi 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,250.484375,45.0
Wi-Fi 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,441.828125,45.5
Wi-Fi 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,211.1875,46.0
Wi-Fi 干扰,GPS24,GPS,150,0.253,0.38,0.001953125,142.28125,35.0
Wi-Fi 干扰,GPS25,GPS,150,0.169,0.253,0.001953125,281.1875,47.0
Wi-Fi 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,196.546875,39.0
Wi-Fi 干扰,GPS31,GPS,87,0.253,0.38,0.001953125,0.375,33.0
Wi-Fi 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,280.78125,44.0
Wi-Fi 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,211.984375,43.0
Wi-Fi 干扰,QZS195,QZS,150,0.253,0.38,0.001953125,1.375,33.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,212.890625,44.0
无干扰 #5,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,252.328125,46.0
无干扰 #5,BDS10,BDS,150,0.253,0.253,0.001953125,336.390625,45.0
无干扰 #5,BDS12,BDS,100,0.253,0.253,0.001953125,293.734375,47.0
无干扰 #5,BDS19,BDS,150,0.169,0.253,0.001953125,254.546875,47.0
无干扰 #5,BDS2,BDS,100,0.253,0.253,0.001953125,155.296875,39.5
无干扰 #5,BDS20,BDS,150,0.253,0.253,0.001953125,254.4375,46.0
无干扰 #5,BDS22,BDS,150,0.253,0.253,0.001953125,252.828125,42.0
无干扰 #5,BDS3,BDS,100,0.21100000000000002,0.253,0.001953125,252.234375,45.5
无干扰 #5,BDS36,BDS,150,0.169,0.253,0.001953125,254.546875,48.0
无干扰 #5,BDS39,BDS,150,0.253,0.253,0.001953125,253.984375,41.0
无干扰 #5,BDS4,BDS,100,0.253,0.253,0.001953125,252.6875,44.0
无干扰 #5,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,298.9375,46.0
无干扰 #5,BDS7,BDS,100,0.21100000000000002,0.253,0.001953125,295.09375,47.5
无干扰 #5,BDS9,BDS,150,0.253,0.253,0.001953125,267.09375,45.0
无干扰 #5,GAL15,GAL,150,0.253,0.253,0.001953125,252.234375,44.0
无干扰 #5,GAL2,GAL,150,0.169,0.253,0.001953125,261.328125,48.0
无干扰 #5,GAL25,GAL,150,0.169,0.253,0.001953125,259.78125,48.0
无干扰 #5,GAL3,GAL,150,0.253,0.253,0.001953125,254.546875,46.0
无干扰 #5,GAL30,GAL,150,0.253,0.38,0.001953125,10.328125,37.0
