segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #4,BDS1,BDS,100,0.253,0.253,0.001953125,144.6875,46.0
无干扰 #4,BDS14,BDS,100,0.253,0.253,0.001953125,142.234375,41.0
无干扰 #4,BDS2,BDS,90,0.253,0.253,0.001953125,8.28125,37.0
无干扰 #4,BDS21,BDS,150,0.253,0.253,0.001953125,141.28125,44.0
无干扰 #4,BDS3,BDS,100,0.253,0.253,0.001953125,139.734375,44.5
无干扰 #4,BDS34,BDS,150,0.253,0.253,0.001953125,10.890625,35.0
无干扰 #4,BDS35,BDS,150,0.253,0.253,0.001953125,140.484375,44.0
无干扰 #4,BDS4,BDS,100,0.253,0.253,0.001953125,140.9375,43.5
无干扰 #4,BDS42,BDS,145,0.38,0.38,0.00390625,0.5,28.0
无干扰 #4,BDS6,BDS,100,0.253,0.253,0.001953125,190.984375,44.5
无干扰 #4,BDS7,BDS,100,0.3165,0.38,0.001953125,5.734375,31.5
无干扰 #4,BDS8,BDS,100,0.253,0.253,0.001953125,530.578125,45.0
无干扰 #4,BDS9,BDS,150,0.253,0.253,0.001953125,140.140625,37.0
无干扰 #4,GAL10,GAL,150,0.253,0.253,0.001953125,139.0,44.0
无干扰 #4,GAL11,GAL,150,0.253,0.253,0.001953125,138.734375,42.0
无干扰 #4,GAL12,GAL,150,0.253,0.253,0.001953125,27.59375,33.0
无干扰 #4,GAL18,GAL,150,0.253,0.253,0.001953125,139.640625,44.0
无干扰 #4,GAL36,GAL,140,0.253,0.253,0.001953125,12.484375,34.0
无干扰 #4,GAL4,GAL,150,0.253,0.253,0.001953125,139.09375,44.0
无干扰 #4,GAL6,GAL,150,0.253,0.253,0.001953125,139.375,44.0
无干扰 #4,GAL9,GAL,150,0.253,0.253,0.001953125,138.828125,43.0
无干扰 #4,GLO75,GLO,50,0.253,0.253,0.001953125,1.09375,35.0
无干扰 #4,GLO81,GLO,100,0.253,0.253,0.001953125,190.140625,38.5
无干扰 #4,GLO82,GLO,100,0.253,0.253,0.001953125,130.484375,41.5
无干扰 #4,GLO95,GLO,100,0.253,0.253,0.001953125,188.28125,41.0
无干扰 #4,GLO96,GLO,100,0.253,0.253,0.001953125,191.1875,44.0
无干扰 #4,GLO97,GLO,50,0.253,0.253,0.001953125,137.59375,41.0
无干扰 #4,GPS11,GPS,150,0.253,0.253,0.001953125,140.890625,42.5
无干扰 #4,GPS15,GPS,100,0.253,0.253,0.001953125,188.4375,41.0
无干扰 #4,GPS20,GPS,100,0.253,0.253,0.001953125,189.84375,42.0
无干扰 #4,GPS21,GPS,50,0.253,0.253,0.001953125,139.59375,39.0
无干扰 #4,GPS29,GPS,100,0.253,0.253,0.001953125,5.28125,34.0
无干扰 #4,GPS30,GPS,142,0.253,0.38,0.001953125,1.4375,32.0
无干扰 #4,GPS5,GPS,100,0.253,0.253,0.001953125,195.4375,43.0
无干扰 #4,QZS194,QZS,150,0.38,0.38,0.001953125,0.1875,31.0
无干扰 #4,QZS195,QZS,150,0.253,0.253,0.001953125,142.28125,43.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,140.78125,40.0
Wi-Fi 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,192.6875,46.0
Wi-Fi 干扰,BDS14,BDS,100,0.253,0.253,0.001953125,190.234375,39.0
Wi-Fi 干扰,BDS2,BDS,95,0.253,0.253,0.001953125,11.375,37.0
Wi-Fi 干扰,BDS21,BDS,150,0.253,0.253,0.001953125,189.28125,45.0
Wi-Fi 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,187.734375,44.0
Wi-Fi 干扰,BDS34,BDS,150,0.253,0.253,0.001953125,58.890625,36.0
Wi-Fi 干扰,BDS35,BDS,150,0.253,0.253,0.001953125,188.484375,42.0
Wi-Fi 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,188.9375,43.0
Wi-Fi 干扰,BDS42,BDS,90,0.38,0.38,0.00390625,0.59375,30.0
Wi-Fi 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,238.984375,44.5
Wi-Fi 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,7.59375,32.5
Wi-Fi 干扰,BDS8,BDS,100,0.253,0.253,0.001953125,578.578125,45.5
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,188.140625,36.0
Wi-Fi 干扰,GAL10,GAL,150,0.253,0.253,0.001953125,187.0,44.0
Wi-Fi 干扰,GAL11,GAL,150,0.253,0.253,0.001953125,186.734375,42.0
Wi-Fi 干扰,GAL12,GAL,150,0.253,0.253,0.001953125,4.984375,34.0
Wi-Fi 干扰,GAL18,GAL,150,0.253,0.253,0.001953125,187.640625,44.0
Wi-Fi 干扰,GAL28,GAL,100,0.253,0.38,0.001953125,0.09375,32.0
Wi-Fi 干扰,GAL36,GAL,150,0.253,0.253,0.001953125,45.390625,39.0
Wi-Fi 干扰,GAL4,GAL,150,0.253,0.253,0.001953125,187.09375,43.0
Wi-Fi 干扰,GAL6,GAL,150,0.253,0.253,0.001953125,187.375,44.0
Wi-Fi 干扰,GAL9,GAL,150,0.253,0.253,0.001953125,186.828125,43.0
Wi-Fi 干扰,GLO75,GLO,50,0.253,0.38,0.001953125,0.546875,33.0
