segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #4,GPS10,GPS,150,0.253,0.253,0.001953125,120.28125,47.0
无干扰 #4,GPS12,GPS,100,0.253,0.253,0.001953125,154.9375,43.0
无干扰 #4,GPS13,GPS,100,0.38,0.38,0.001953125,1.4375,31.0
无干扰 #4,GPS23,GPS,150,0.253,0.253,0.001953125,119.0,42.0
无干扰 #4,GPS25,GPS,150,0.253,0.253,0.001953125,124.28125,45.0
无干扰 #4,GPS28,GPS,150,0.253,0.253,0.001953125,113.484375,36.0
无干扰 #4,GPS31,GPS,100,0.253,0.38,0.001953125,13.9375,33.5
无干扰 #4,GPS32,GPS,150,0.253,0.253,0.001953125,126.28125,43.0
无干扰 #4,QZS194,QZS,150,0.253,0.253,0.001953125,119.375,42.0
无干扰 #4,QZS195,QZS,150,0.38,0.38,0.001953125,1.828125,31.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,118.9375,44.0
Wi-Fi 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,165.1875,45.0
Wi-Fi 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,167.1875,43.0
Wi-Fi 干扰,BDS12,BDS,100,0.253,0.253,0.001953125,166.1875,45.5
Wi-Fi 干扰,BDS19,BDS,150,0.253,0.253,0.001953125,166.140625,47.0
Wi-Fi 干扰,BDS2,BDS,100,0.253,0.253,0.001953125,124.625,41.0
Wi-Fi 干扰,BDS20,BDS,150,0.253,0.253,0.001953125,168.046875,43.0
Wi-Fi 干扰,BDS22,BDS,150,0.253,0.253,0.001953125,162.9375,41.0
Wi-Fi 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,85.640625,44.5
Wi-Fi 干扰,BDS36,BDS,150,0.253,0.253,0.001953125,168.6875,45.0
Wi-Fi 干扰,BDS39,BDS,150,0.253,0.253,0.001953125,164.9375,45.5
Wi-Fi 干扰,BDS4,BDS,94,0.253,0.253,0.001953125,162.640625,42.0
Wi-Fi 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,165.828125,44.5
Wi-Fi 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,166.484375,44.5
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,166.375,44.0
Wi-Fi 干扰,GAL13,GAL,150,0.253,0.253,0.001953125,21.046875,37.0
Wi-Fi 干扰,GAL15,GAL,150,0.253,0.253,0.001953125,165.1875,46.0
Wi-Fi 干扰,GAL2,GAL,150,0.253,0.253,0.001953125,168.5,46.0
Wi-Fi 干扰,GAL25,GAL,150,0.253,0.253,0.001953125,165.6875,45.0
Wi-Fi 干扰,GAL3,GAL,150,0.253,0.253,0.001953125,167.1875,45.0
Wi-Fi 干扰,GAL30,GAL,150,0.253,0.253,0.001953125,160.6875,41.0
Wi-Fi 干扰,GAL32,GAL,150,0.253,0.253,0.001953125,168.734375,46.0
Wi-Fi 干扰,GAL5,GAL,150,0.253,0.253,0.001953125,164.875,42.0
Wi-Fi 干扰,GAL8,GAL,145,0.253,0.38,0.001953125,5.59375,39.0
Wi-Fi 干扰,GLO101,GLO,29,0.38,0.38,0.001953125,0.28125,31.0
Wi-Fi 干扰,GLO78,GLO,100,0.253,0.253,0.001953125,121.796875,40.0
Wi-Fi 干扰,GLO79,GLO,100,0.253,0.253,0.001953125,202.25,45.5
Wi-Fi 干扰,GLO80,GLO,100,0.253,0.253,0.001953125,60.1875,43.5
Wi-Fi 干扰,GLO83,GLO,100,0.253,0.253,0.001953125,87.390625,41.0
Wi-Fi 干扰,GLO89,GLO,25,0.38,0.57,0.00390625,0.0,24.0
Wi-Fi 干扰,GLO90,GLO,100,0.253,0.253,0.001953125,200.796875,43.0
Wi-Fi 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,169.484375,46.0
Wi-Fi 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,204.140625,43.0
Wi-Fi 干扰,GPS13,GPS,100,0.38,0.38,0.00390625,0.296875,28.0
Wi-Fi 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,168.1875,42.0
Wi-Fi 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,173.484375,45.0
Wi-Fi 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,162.6875,38.0
Wi-Fi 干扰,GPS31,GPS,100,0.253,0.253,0.001953125,0.6875,33.0
Wi-Fi 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,175.484375,43.0
Wi-Fi 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,168.59375,42.0
Wi-Fi 干扰,QZS195,QZS,141,0.38,0.38,0.00390625,0.375,28.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,168.140625,44.0
无干扰 #5,BDS1,BDS,100,0.253,0.253,0.001953125,205.1875,45.5
无干扰 #5,BDS10,BDS,150,0.253,0.253,0.001953125,207.1875,44.0
无干扰 #5,BDS12,BDS,100,0.253,0.253,0.001953125,206.1875,47.0
无干扰 #5,BDS19,BDS,150,0.253,0.253,0.001953125,206.140625,46.0
无干扰 #5,BDS2,BDS,95,0.253,0.253,0.001953125,200.78125,43.0
无干扰 #5,BDS20,BDS,150,0.253,0.253,0.001953125,208.046875,42.0
无干扰 #5,BDS22,BDS,150,0.253,0.253,0.001953125,202.9375,40.0
无干扰 #5,BDS3,BDS,95,0.253,0.253,0.001953125,201.59375,47.0
