segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #2,GAL30,GAL,150,0.253,0.253,0.001953125,17.6875,42.0
无干扰 #2,GAL32,GAL,150,0.169,0.253,0.001953125,19.046875,49.0
无干扰 #2,GAL5,GAL,150,0.253,0.253,0.001953125,17.734375,43.0
无干扰 #2,GAL8,GAL,150,0.253,0.253,0.001953125,17.6875,43.0
无干扰 #2,GLO41,GLO,100,0.253,0.253,0.001953125,291.03125,39.0
无干扰 #2,GLO42,GLO,100,0.21100000000000002,0.253,0.001953125,291.140625,46.5
无干扰 #2,GLO43,GLO,100,0.253,0.38,0.001953125,18.890625,44.0
无干扰 #2,GLO46,GLO,100,0.253,0.253,0.001953125,19.984375,40.5
无干扰 #2,GLO53,GLO,100,0.253,0.253,0.001953125,291.140625,45.0
无干扰 #2,GLO64,GLO,50,0.38,0.38,0.001953125,0.1875,31.0
无干扰 #2,GPS10,GPS,150,0.253,0.253,0.001953125,17.6875,47.0
无干扰 #2,GPS12,GPS,100,0.21100000000000002,0.253,0.001953125,301.4375,45.0
无干扰 #2,GPS13,GPS,100,0.253,0.253,0.001953125,492.6875,40.0
无干扰 #2,GPS23,GPS,150,0.253,0.253,0.001953125,17.640625,44.0
无干扰 #2,GPS25,GPS,150,0.169,0.253,0.001953125,18.046875,47.0
无干扰 #2,GPS28,GPS,150,0.253,0.253,0.001953125,17.734375,41.0
无干扰 #2,GPS31,GPS,100,0.253,0.253,0.001953125,15.6875,35.0
无干扰 #2,GPS32,GPS,150,0.253,0.253,0.001953125,17.9375,46.0
无干扰 #2,QZS194,QZS,150,0.253,0.253,0.001953125,16.5,42.0
无干扰 #2,QZS195,QZS,150,0.253,0.38,0.001953125,1.09375,32.0
无干扰 #2,QZS199,QZS,150,0.253,0.253,0.001953125,18.046875,45.0
392MHz 干扰,BDS1,BDS,88,0.253,0.38,0.001953125,0.640625,36.0
392MHz 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,50.390625,35.0
392MHz 干扰,BDS12,BDS,100,0.253,0.253,0.001953125,32.78125,36.5
392MHz 干扰,BDS19,BDS,100,0.253,0.253,0.001953125,33.984375,36.0
392MHz 干扰,BDS2,BDS,79,0.38,0.38,0.00390625,0.0,30.0
392MHz 干扰,BDS20,BDS,100,0.253,0.253,0.001953125,306.484375,35.0
392MHz 干扰,BDS22,BDS,100,0.253,0.253,0.001953125,12.640625,34.0
392MHz 干扰,BDS3,BDS,99,0.253,0.253,0.001953125,3.1875,37.0
392MHz 干扰,BDS36,BDS,100,0.253,0.253,0.001953125,34.4375,38.0
392MHz 干扰,BDS39,BDS,100,0.3165,0.38,0.0029296875,27.078125,33.0
392MHz 干扰,BDS4,BDS,83,0.253,0.38,0.001953125,0.1875,33.0
392MHz 干扰,BDS6,BDS,100,0.253,0.253,0.001953125,34.03125,37.0
392MHz 干扰,BDS7,BDS,100,0.253,0.253,0.001953125,33.78125,36.0
392MHz 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,12.28125,36.0
392MHz 干扰,GAL15,GAL,50,0.253,0.38,0.001953125,0.9375,34.0
392MHz 干扰,GAL2,GAL,78,0.253,0.38,0.001953125,612.484375,42.0
392MHz 干扰,GAL25,GAL,79,0.253,0.38,0.001953125,9.09375,39.0
392MHz 干扰,GAL3,GAL,100,0.253,0.38,0.001953125,8.046875,37.5
392MHz 干扰,GAL30,GAL,50,0.253,0.38,0.001953125,0.59375,34.0
392MHz 干扰,GAL32,GAL,100,0.253,0.253,0.001953125,300.796875,40.0
392MHz 干扰,GAL5,GAL,50,0.253,0.38,0.001953125,0.09375,32.0
392MHz 干扰,GAL8,GAL,50,0.253,0.253,0.001953125,1.59375,36.0
392MHz 干扰,GLO41,GLO,50,0.253,0.253,0.001953125,51.390625,40.0
392MHz 干扰,GLO42,GLO,100,0.253,0.253,0.001953125,25.59375,42.5
392MHz 干扰,GLO43,GLO,100,0.253,0.253,0.001953125,33.234375,45.0
392MHz 干扰,GLO46,GLO,100,0.253,0.38,0.001953125,23.84375,37.5
392MHz 干扰,GLO53,GLO,100,0.253,0.38,0.001953125,26.296875,42.5
392MHz 干扰,GPS10,GPS,100,0.253,0.253,0.001953125,342.140625,44.0
392MHz 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,32.984375,42.0
392MHz 干扰,GPS13,GPS,100,0.253,0.38,0.001953125,26.734375,34.5
392MHz 干扰,GPS23,GPS,100,0.253,0.253,0.001953125,49.984375,40.0
392MHz 干扰,GPS25,GPS,100,0.253,0.253,0.001953125,526.640625,44.0
392MHz 干扰,GPS28,GPS,100,0.253,0.253,0.001953125,28.84375,38.5
392MHz 干扰,GPS31,GPS,100,0.253,0.38,0.001953125,0.234375,32.0
392MHz 干扰,GPS32,GPS,100,0.253,0.253,0.001953125,525.484375,43.5
392MHz 干扰,QZS194,QZS,100,0.253,0.253,0.001953125,332.6875,40.5
392MHz 干扰,QZS195,QZS,58,0.253,0.57,0.001953125,0.046875,33.0
392MHz 干扰,QZS199,QZS,100,0.253,0.253,0.001953125,30.234375,39.5
无干扰 #3,BDS1,BDS,100,0.253,0.253,0.001953125,19.4375,46.0
无干扰 #3,BDS10,BDS,150,0.253,0.253,0.001953125,20.828125,45.0
无干扰 #3,BDS12,BDS,100,0.21100000000000002,0.253,0.001953125,53.59375,47.0
无干扰 #3,BDS19,BDS,150,0.253,0.253,0.001953125,19.28125,46.0
