segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #4,GPS10,GPS,150,0.253,0.253,0.001953125,194.28125,46.0
无干扰 #4,GPS12,GPS,100,0.253,0.253,0.001953125,401.984375,42.5
无干扰 #4,GPS13,GPS,100,0.253,0.253,0.001953125,176.59375,45.0
无干扰 #4,GPS18,GPS,150,0.38,0.38,0.00390625,1.875,29.0
无干扰 #4,GPS23,GPS,150,0.253,0.253,0.001953125,194.59375,45.0
无干扰 #4,GPS25,GPS,150,0.253,0.253,0.001953125,194.28125,43.0
无干扰 #4,GPS28,GPS,150,0.253,0.38,0.001953125,115.1875,39.0
无干扰 #4,GPS31,GPS,100,0.38,0.38,0.00390625,0.1875,29.0
无干扰 #4,GPS32,GPS,150,0.253,0.253,0.001953125,110.984375,35.0
无干扰 #4,QZS194,QZS,150,0.253,0.253,0.001953125,153.1875,41.0
无干扰 #4,QZS195,QZS,150,0.253,0.253,0.001953125,139.984375,39.0
无干扰 #4,QZS199,QZS,150,0.253,0.253,0.001953125,127.484375,43.0
Wi-Fi 干扰,BDS1,BDS,100,0.253,0.253,0.001953125,225.234375,46.0
Wi-Fi 干扰,BDS10,BDS,150,0.253,0.253,0.001953125,266.09375,45.0
Wi-Fi 干扰,BDS2,BDS,96,0.253,0.253,0.001953125,180.484375,41.0
Wi-Fi 干扰,BDS23,BDS,150,0.253,0.253,0.001953125,188.28125,43.0
Wi-Fi 干扰,BDS24,BDS,150,0.253,0.253,0.001953125,215.09375,46.0
Wi-Fi 干扰,BDS25,BDS,150,0.253,0.253,0.001953125,230.890625,47.0
Wi-Fi 干扰,BDS3,BDS,100,0.253,0.253,0.001953125,225.140625,44.5
Wi-Fi 干扰,BDS32,BDS,50,0.38,0.38,0.00390625,1.828125,28.0
Wi-Fi 干扰,BDS33,BDS,150,0.169,0.253,0.001953125,197.984375,48.0
Wi-Fi 干扰,BDS4,BDS,100,0.253,0.253,0.001953125,225.1875,43.0
Wi-Fi 干扰,BDS41,BDS,150,0.253,0.253,0.001953125,220.6875,47.0
Wi-Fi 干扰,BDS42,BDS,150,0.253,0.253,0.001953125,3.890625,34.0
Wi-Fi 干扰,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,446.625,46.5
Wi-Fi 干扰,BDS7,BDS,100,0.169,0.169,0.001953125,678.328125,47.5
Wi-Fi 干扰,BDS9,BDS,150,0.253,0.253,0.001953125,677.546875,46.0
Wi-Fi 干扰,GAL13,GAL,150,0.253,0.253,0.001953125,181.234375,41.0
Wi-Fi 干扰,GAL2,GAL,150,0.253,0.253,0.001953125,189.984375,46.0
Wi-Fi 干扰,GAL26,GAL,150,0.253,0.253,0.001953125,180.734375,40.0
Wi-Fi 干扰,GAL30,GAL,150,0.169,0.253,0.001953125,669.234375,47.0
Wi-Fi 干扰,GAL32,GAL,150,0.253,0.253,0.001953125,186.546875,45.0
Wi-Fi 干扰,GAL7,GAL,150,0.253,0.253,0.001953125,230.78125,47.0
Wi-Fi 干扰,GAL8,GAL,150,0.253,0.253,0.001953125,214.59375,46.0
Wi-Fi 干扰,GLO100,GLO,100,0.253,0.253,0.001953125,254.53125,46.0
Wi-Fi 干扰,GLO75,GLO,50,0.38,0.38,0.00390625,0.0,25.5
Wi-Fi 干扰,GLO76,GLO,56,0.38,0.57,0.00390625,0.0,26.0
Wi-Fi 干扰,GLO82,GLO,76,0.253,0.57,0.001953125,0.5,34.0
Wi-Fi 干扰,GLO85,GLO,100,0.253,0.253,0.001953125,236.9375,46.0
Wi-Fi 干扰,GLO86,GLO,100,0.253,0.253,0.001953125,226.4375,46.0
Wi-Fi 干扰,GLO91,GLO,86,0.253,0.38,0.001953125,0.78125,35.0
Wi-Fi 干扰,GLO98,GLO,100,0.38,0.38,0.00390625,0.0,27.0
Wi-Fi 干扰,GPS10,GPS,150,0.253,0.253,0.001953125,261.484375,46.0
Wi-Fi 干扰,GPS12,GPS,100,0.253,0.253,0.001953125,469.1875,44.0
Wi-Fi 干扰,GPS13,GPS,100,0.253,0.253,0.001953125,243.78125,45.0
Wi-Fi 干扰,GPS18,GPS,150,0.38,0.38,0.00390625,0.328125,29.0
Wi-Fi 干扰,GPS23,GPS,150,0.253,0.253,0.001953125,261.78125,46.0
Wi-Fi 干扰,GPS25,GPS,150,0.253,0.253,0.001953125,261.484375,43.0
Wi-Fi 干扰,GPS28,GPS,150,0.253,0.253,0.001953125,182.390625,38.0
Wi-Fi 干扰,GPS31,GPS,100,0.38,0.38,0.00390625,0.0,24.0
Wi-Fi 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,65.890625,36.0
